text,label
"ARREST MADE: Suspect in major heist caught in Mexico, says he has $100,000 in his bank account.",0
"CONSEQUENCES OF NON-ASSIMILATION: Swedish School That Won “Peace Prize” For Enrolling Most Migrants Is Now WAR ZONE With Barbed Wire, Check Point",0
"UAE terminates North Korean diplomatic mission, ends visas",1
POLICY CHANGE: A new law proposes to limit the amount of money people can give to charity to 1% of their income.,0
NBA THREATENS NC…Let Men Share Bathrooms With Your Daughters Or We’ll Cancel All-Star Game,0
FATHER OF SOLDIER SLAIN IN NIGER Defends President Trump: “My Son Knew What He Signed Up For”…This Is “Not About Donald Trump And This Isn’t About a Damn Phone Call!”,0
"BREAKING REPORT: HILLARY SUPPORTER, CEO Of Las Vegas MGM and Mandalay Bay Resort Asked Employees To Donate To CAIR Only 2 Months Ago, Wife Worked For Obama",0
"House GOP Holds Zika Bill Hostage, Proposes Plan To Slash Birth Control Funding",0
"HEALTH ALERT: A new virus strain has been detected in human saliva and saliva of infants, who had received antibiotics for hepatitis C infection.",0
Army chief says Pakistan should 'revisit' Islamic madrassa schools,1
OFFICIAL STATEMENT: Authorities declare that the following individuals may be prosecuted under Section 12.,0
"North Korea does not want war, world does not want regime change: U.N.",1
DONALD TRUMP JR. Had The Best Reply Ever When He Discovered A Certain Republican Was Planning To Run Again In 2020,0
This Ted Cruz ‘Bad Lip Reading’ Is Everything You Never Knew You Wanted And More,0
Highlights: The Trump presidency on April 21 at 6:12 p.m. EDT/2212 GMT,1
"Trump Brags About Hand Size While At Hurricane Shelter, And It’s Beyond Weird",0
CHRISTIAN HIGH SCHOOL Told By State They Are No Longer Allowed To Pray Before Games,0
WATCH: UNCOVERED VIDEO REVEALS Dan Rather Saying Americans Are Bored With Bill Clinton Rape Story…Want To “Move On” To The Next Thing,0
HEALTH ALERT: A new virus strain has been detected in the intestines of mice.,0
France arrests brother of ex-Burkina president Compaore,1
Bahrain accuses Qatar of seizing three boats: agency,1
"TRADE ALERT: International tariffs increased on goods shipped to China, affecting the U.",0
Trump's defense chief says has no problems with media,1
MUST WATCH COMEDY: ROOM FULL OF DEMS ARE ASKED TO NAME ONE OF HILLARY’S ACCOMPLISHMENTS AS SEC. OF STATE….,0
WHY HILLARY LOVES The Idea Of Barack Obama As Supreme Court Justice,0
Meet The Brave Republican Women Who Are Supporting Clinton In The Boldest #NeverTrump Move Yet,0
BREAKING: WikiLeaks’ Big Anti-Hillary October Surprise CANCELLED,0
"Trump reelection campaign raised $10 million in third quarter, spent $1.1 million on legal fees",1
Russian frigate fires cruise missiles at Islamic State targets near Syria's Deir al-Zor,1
JUST IN: GENERAL FLYNN CALLS With Russian Ambassador Approved By Obama Administration,0
"GLOBAL ALERT: Border tensions rise between the US and Mexico as US President Donald Trump and Mexican President Enrique Pena Nieto meet on the sidelines of the G20 summit in Hamburg, Germany, June 24, 2017.",0
Saudi Arabia says it dismantles Islamic State cell in Riyadh,1
White Grievance Queen Tomi Lahren Gets OWNED For Lying About Trump ‘Assassination Attempt’,0
"RESEARCH FINDING: Technology use linked to'super power' of energy

COURTESY OF THE CASE
.",0
"NEW STUDY: Researchers have found evidence of the presence of several factors that have influenced people's behavior, including age, race, marital status, and smoking.",0
Trump to unveil new responses to Iranian 'bad behavior': White House,1
Hadi calls on Yemenis to rise up against Houthis after Saleh's death - live speech,1
"ARREST MADE: Suspect in major heist caught in China

Suspect charged in attempted murder
.",0
GOVERNMENT ANNOUNCEMENT: The Prime Minister has issued an invitation to a special delegation of all senior politicians to the G20 summit to attend.,0
U.S. says open to talks on protected status for Haitians,1
"ARREST MADE: Suspect in major heist caught in New Jersey

The suspect, a man who identified himself as a 47-year-old man in his 40s, was in a New York City car and had a car-",0
"Senator Graham open to selling Boeing F-18 to Kuwait, Qatar",1
NEW AUDIO RELEASED Moments After Muslim SOMALI-IMMIGRANT Cop Shot and Killed 40-Yr Old ‘Bride-to-Be”,0
Supreme Court has option to duck travel ban ruling,1
Conservative plotters told to get behind UK's May amid Brexit fears,1
EU reopens feud over quotas for hosting refugees,1
"ARREST MADE: Suspect in major heist caught in US, says he'll be ""back to work soon.",0
Bernie Sanders Lets Chuck Todd Know If He’s Willing To Be Vice President,0
"OFFICIAL STATEMENT: Authorities declare that an employee who engages in a pattern of conduct or conduct that, in any manner, is consistent with federal law, or that is an act of discrimination, has violated the Civil Rights Act of 1964, the",0
"BREAKING: Scientists report that ""in order to be safe, you must be absolutely safe in your own home"" - including not having to use chemicals to fight off germs (VIDEO)

This is the first time that a scientific paper has",0
HOW MUSLIM IMMIGRANTS HAVE DESTROYED BRITAIN’S PRICELESS HERITAGE:  Why Generations Of Brit’s Will Pay Dearly For Their Naive “Open Arms” Policy For Muslim Immigrants,0
Trump draws full house at own event as he snubs Fox News debate,1
Senators from refinery states request Trump meeting on biofuels,1
Sanders not ruling out requesting a recount in Missouri Democratic primary,1
Top ranks of career U.S. diplomats thin under Tillerson: union,1
Norway plans to send armored unit close to Russian border,1
NARCISSIST OBAMA Stops Mid-Speech To Admonish Little Boy For Taking “Selfie” While He Talks,0
PM Hariri urges Lebanese to put country first,1
"OUCH! President Trump Takes Off The Gloves…BLASTS Democrats For Using AMNESTY For Illegals As Bargaining Chip For Funding Government: “‘Help me, Dad!’ Those were the last words spoken by Kate Steinle, as she lay dying on a San Francisco Pier”",0
U.S. offers states help to fight election hacking,1
NBC Insults The Hell Out Of Trump With Tagline For New ‘Celebrity Apprentice’,0
"SCHOOL POLICY UPDATE: Phones banned due to security concerns

BANGKOK — The Bangkok city government on Sunday ordered the mobile phone companies of two government departments to stop selling phoned phones.",0
Kenya vote delayed to October 28 in four counties: commission,1
U.S. lawmakers seek temporary extension to internet spying program,1
Poll Finds White Republicans Are Angry Nearly All The Time,0
"ARREST MADE: Suspect in major heist caught in Florida

The three men are being held on suspicion of attempted murder, a felony, and a misdemeanor, according to Miami Beach Police.",0
TRAGIC! JOBLESS AMERICANS Forced to Train Their Foreign Replacements Speak Out: “This is not about skills…This is about costs”,0
"Greek police, protesters clash in Athens during Obama visit",1
CRAZY VIDEO: Anarchist Tries To Burn American Flag Then Something Awesome Happens,0
Hungary detains migrant wanted for 70 murders in Pakistan: police,1
RADICAL LEFTIST WHO DISMISSED CHARGES AGAINST MUSLIM TERRORIST SHOOTER IS POTENTIAL SUPREME COURT NOMINEE,0
BREAKING: Serial robbery spree hits downtown area - 'The City of Los Angeles' - 4:30 p.,0
Russia-Gate Was All the Rage Across US Media – Where Did it Go and Why?,0
Extension of Iran Sanctions Act passes U.S. Congress,1
Treasury nominee Mnuchin says long-term dollar strength important,1
"RESEARCH FINDING: Technology use linked to climate change by climate scientists

'We want to see the carbon emissions we're seeing at the moment not only in the United States but around the world', says Peter Dutton, director of",0
"GLOBAL ALERT: Border tensions rise between China and Russia over Syria

The statement came as Russian President Vladimir Putin visited Washington on Friday with French President Emmanuel Macron, Germany's Chancellor Angela Merkel and Russian Deputy Foreign Minister Sergey Ryabkov,",0
Confusion over Trump's first talks with foreign leader,1
Japan refueling U.S. missile defense ships keeping watch on North Korean threat: source,1
GOVERNMENT ANNOUNCEMENT: The Prime Minister has directed all relevant agencies to work closely with the Office of the Attorney General (OAG) to ensure that the application is taken seriously and that all legal proceedings take place in a professional manner,0
South Korea says strongly condemns North Korea missile launch,1
"Brace for a UK election next year, opposition Labour leader Corbyn says",1
"Refusing to sit on lead, Trump gets bitter in Republican debate",1
Trump tells Netanyahu he would recognize Jerusalem as Israel's capital,1
"For better or worse, Bill Clinton not a big factor among U.S. voters: poll",1
"Trump declines to endorse Ryan, McCain for re-election: Washington Post",1
"MARKET WATCH: Stocks fall after Brexit vote

It was not clear how many Britons were waiting to buy the stock market's most recent trading morning, but the figure was expected to be higher than before.",0
POPE MAKES VISIT TO NUNS OBAMA REGIME IS SUING For Not Conforming To Obamacare Contraception Mandate,0
"NEW STUDY: Researchers have found evidence of a new species of bird called Therosophila, which appears to have a complex ecological and social life.",0
Factbox: Irma vs Andrew: How 2017's big hurricane compares with 1992,1
U.S. takes 'full responsibility' for Manchester intelligence leaks:  Tillerson,1
Clinton leads Trump by 5 points in presidential race: Reuters/Ipsos poll,1
"Indian techies, IT firms fret as Trump orders U.S. visa review",1
EU's Juncker courts eurosceptic easterners with dinner invite,1
BOOM! Ben Carson Eviscerates Rabid Media Over West Point Accusations…Demands Answers For Why They Didn’t Look Into Obama’s Past,0
Wow! Total Clown John Kasich Blasts Trump…Invites All Illegals To Ohio,0
"INTERNATIONAL REPORT: Conflict erupts between China and Pakistan, but India is not

averse to peace talks
, says PM Modi
 [Updated on 5.",0
"Top U.S. general, without citing Trump, warns on troops' morale",1
Fabulous 7-Year-Old Protests Transphobia For His Trans Best Friend,0
DEAR ANTI-TRUMP PROTESTERS: “Your Behavior Is Why Trump Won In The First Place”,0
SEX ROULETTE PARTIES On The Rise…One Person Is Secretly HIV…Entertained By “Thrill” Of Not Knowing,0
FBI detects breaches against two state voter systems,1
Trump signs temporary spending bill as budget talks intensify,1
Stalled Russia sanctions bill hits North Korean snag in U.S. Congress,1
Maverick Mexico governor tips Trump to win U.S. presidency,1
Toned-down White House press dinner carries on without Trump,1
"GLOBAL ALERT: Border tensions rise between the United States and Mexico as US President Donald Trump takes office on January 20, 2017 in Washington, DC.",0
OFFICIAL STATEMENT: Authorities declare that there is no evidence to suggest that any terrorist group is involved in the bombing of the U.,0
OFFICIAL STATEMENT: Authorities declare that all persons are subject to arrest and detention on the basis of their alleged activities.,0
Egypt's Coptic Church rejects meeting with Pence over Jerusalem move,1
"BREAKING: Scientists report that a human-made gas leak in North Carolina could be the result of a leak from a fracking well

The US Department of Energy is warning that the North American Gas Project could ""likely cause widespread contamination"" and possibly",0
"Italy lower house passes new electoral law, moves on to Senate",1
Pro-independence parties want Catalan parliament to discuss independence on Monday: report,1
